document_id,repository,pr_number,title,document_character_count,document_word_count,chunk_count,review_priority,review_priority_score,policy_risk_band,policy_risk_score,manual_review_required,merge_probability,delay_score_available,delay_probability,triggered_rule_count
prdoc_16918ba39413629e00b4,pallets/flask,5382,untag without `object_hook`,1983,285,6,Routine,14.5703,Low,8.0,False,0.5661851821770253,True,0.0462643328458643,1
prdoc_943fbeae0c4078b780c5,pallets/flask,2915,fix @click.command example by adding parens,2121,301,6,Routine,14.542,Low,8.0,False,0.6089709858043876,True,0.101428382780082,1
prdoc_92afb1331a6b975beff2,pallets/flask,4175,Fix typo in views docs,2052,296,6,Routine,14.5368,Low,8.0,False,0.755026885524299,True,0.2958210559141233,1
prdoc_98a83870f2dcfffef295,pallets/flask,2834,Remove unnecessary period in documentation,2124,302,6,Routine,14.5163,Low,8.0,False,0.649317873773218,True,0.153510696250828,1
prdoc_4e4c04ff4f7ccaeeaff1,pallets/flask,5938,fix: replace 1 bare except clauses with except Exception,2089,306,6,Routine,14.4776,Low,8.0,False,0.5361217388149562,False,,1
prdoc_0415e5aa887ebefae752,pallets/flask,2808,fix typos in appcontext.rst,1930,281,6,Routine,14.4237,Low,18.0,False,0.8737231838681356,True,0.0132095982146137,1
prdoc_832ab32fdf8ab2a6c75f,pallets/flask,3390,no hize nada,2438,369,6,Routine,14.3359,Low,0.0,False,0.2832062756580847,False,,0
prdoc_34d3a95d540c449e2502,pallets/flask,5232,release version 2.3.3,1917,279,6,Routine,14.2847,Low,18.0,False,0.8746605274060576,True,0.0051937568835243,1
prdoc_6222e3a869a63c52bbeb,pallets/flask,5955,Fix Config.from_file silent error handling to include ENOTDIR,3009,424,6,Routine,14.2719,Low,0.0,False,0.286402668956802,False,,0
prdoc_292e7714916af172882f,pallets/flask,4694,release version 2.1.3,1917,279,6,Routine,14.268,Low,18.0,False,0.8780796561224662,True,0.0086428562363953,1
prdoc_30616ce6a1774806c96a,pallets/flask,4461,lazy loading preserves click context,2290,336,6,Routine,14.1716,Low,0.0,False,0.5620060135371858,True,0.360783822674077,0
prdoc_6b3db6215f4354f097f8,pallets/flask,5737,Fix global CONTRIBUTING link,2131,306,6,Routine,14.0483,Low,8.0,False,0.7811040033886499,True,0.2980280343558615,1
prdoc_e4bf2727aff5a264644c,pallets/flask,2858,Remove check against deprecated property is_xhr,2660,378,6,Routine,14.0372,Low,0.0,False,0.2981411398259485,False,,0
prdoc_0a1c9d88f835d1723ec5,pallets/flask,4319,Bump jinja2 from 3.0.1 to 3.0.2,7356,739,8,Routine,13.9894,Low,10.0,False,0.6255294862144336,False,,1
prdoc_cd8e8c27fde757ad7e4c,pallets/flask,4835,fix typo in quickstart,1980,290,6,Routine,13.7695,Low,8.0,False,0.6502568344990497,True,0.1049742088448263,1
prdoc_884c1f861c95e37de498,pallets/flask,3056,Fix syntax warning in docstring,2317,329,6,Routine,13.7658,Low,0.0,False,0.5656008719037929,True,0.3385206087287268,0
prdoc_6965c9e7a41b5a643cd6,pallets/flask,6013,autoescape selection uses case-insensitive comparison,2029,288,6,Routine,13.694,Low,8.0,False,0.6156231715804097,True,0.0537616673259868,1
prdoc_843eeb7526a8d400fe63,pallets/flask,3065,"use ""-m virtualenv"" in installation doc",2126,309,6,Routine,13.6257,Low,8.0,False,0.7832278887618563,True,0.2726820079070612,1
prdoc_cde68adbf308d939239f,pallets/flask,4100,Fix typo in docs/tutorial/index.rst,1943,281,6,Routine,13.589,Low,18.0,False,0.9237671528187648,True,0.0242892708345112,1
prdoc_a9f8af4432e419b84541,pallets/flask,5077,Remove double period in signals documentation page,2092,286,6,Routine,13.5392,Low,8.0,False,0.6743203223710836,True,0.1217064067094251,1
prdoc_b25f886b65b97e46320a,pallets/flask,3774,Bump pytest from 6.0.2 to 6.1.0,11481,1180,11,Routine,13.5081,Low,10.0,False,0.6495932262062752,False,,1
prdoc_3b57777155803c657192,pallets/flask,5613,Address a mypy failure in CI,2319,338,6,Routine,13.4871,Low,8.0,False,0.5856433384525509,False,,1
prdoc_cb9ff244b7692e845f92,pallets/flask,3517,typo fix,2375,356,6,Routine,13.4832,Low,0.0,False,0.410255112951001,True,0.1125531197443325,0
prdoc_b4fd722a10259d4e29eb,pallets/flask,4497,Add missing docstring for Blueprint cli_group,1951,282,6,Routine,13.4806,Low,8.0,False,0.6323359786787048,True,0.0618191915284641,1
prdoc_cfb6ea29c87acd796d3a,pallets/flask,3772,trying to add some more information :-),2502,377,6,Routine,13.4644,Low,0.0,False,0.3267778428694501,False,,0
prdoc_a68bc8704753f00fd24c,pallets/flask,3308,"Add version '3.7' and a comma in ""Running the test"" of contributing guide.",2582,384,6,Routine,13.4525,Low,0.0,False,0.4917568168735176,True,0.2191767828529075,0
prdoc_5b5726f1a9f33567ab42,pallets/flask,3816,Updating external_url_handler example to Python 3,2256,306,6,Routine,13.4465,Low,8.0,False,0.7999523719430387,True,0.2830351232278841,1
prdoc_3f20ae2712f76ebb4322,pallets/flask,3946,Fixed testing docs example to set g,2028,303,6,Routine,13.4134,Low,8.0,False,0.5893292193195245,False,,1
prdoc_9b24578b5b0a17d53c54,pallets/flask,3798,Fix: add closing dt tag in example,2046,305,6,Routine,13.3999,Low,8.0,False,0.5900063874686763,False,,1
prdoc_8b627f924a88a627778d,pallets/flask,5066,document passthrough_errors,1903,272,6,Routine,13.2755,Low,8.0,False,0.7473831396156393,True,0.2015468993851845,1
prdoc_de10a69087c4abcb33c9,pallets/flask,3732,Increased hand-holding for Windows users,2480,375,6,Routine,13.2721,Low,0.0,False,0.3363967036843734,False,,0
prdoc_7c582a290db7fc91bb0c,pallets/flask,4266,fix: typo docs/debugging.rst:72,1961,278,6,Routine,13.2261,Low,8.0,False,0.6761303894253035,True,0.1032457705520867,1
prdoc_482e4324f202d537ee98,pallets/flask,3757,DOC: Simplified loading of favicon,2005,294,6,Routine,13.211,Low,8.0,False,0.5994506755747598,False,,1
prdoc_18039c2e072b03fc8bee,pallets/flask,2633,Fix the README to reflect locate_app() in flask/cli.py,2577,387,6,Routine,13.1804,Low,0.0,False,0.3409796593033153,False,,0
prdoc_349fa93fe6a81a5feae1,pallets/flask,4358,Bump cryptography from 35.0.0 to 36.0.0,9750,963,10,Routine,13.1583,Low,10.0,False,0.6670835660819614,False,,1
prdoc_d332827f3c8e71a0e50e,pallets/flask,3858,Bump pytest from 6.1.2 to 6.2.1,10412,1032,10,Routine,13.1358,Low,10.0,False,0.6682116859016217,False,,1
prdoc_1a868b44620a02bf8ba8,pallets/flask,5611,Update README.md,2747,419,6,Routine,12.9995,Low,0.0,False,0.3500256370000864,False,,0
prdoc_99fcfe6cbb532a515b8b,pallets/flask,3336,Fix typo in pop documentation,2369,356,6,Routine,12.849,Low,0.0,False,0.5916357027866412,True,0.3121162061693205,0
prdoc_f99897b38ae51dad829b,pallets/flask,4304,Fix example `SECRET_KEY` generation code in documentation,2017,289,6,Routine,12.8063,Low,8.0,False,0.675039116385128,True,0.0738061154711152,1
prdoc_b4f919e32254cc20bc6a,pallets/flask,2889,Improve the recommended way to use Celery,2655,360,6,Routine,12.7628,Low,0.0,False,0.3618583116705874,False,,0
prdoc_dcfecc0a6a248a9b9003,pallets/flask,2793,Update gevent wsgi documentation,2011,290,6,Routine,12.7208,Low,8.0,False,0.6703942368035245,True,0.0619124540263656,1
prdoc_cef4e303013571fe4aeb,pallets/flask,3659,[docs] streaming contents: use app.response_class,2075,297,6,Routine,12.7128,Low,8.0,False,0.8184426964004723,True,0.2587748552599853,1
prdoc_95f0e59f40bfd0c8cb17,pallets/flask,5698,remove extra logic,2326,341,6,Routine,12.7035,Low,0.0,False,0.364823724972806,False,,0
prdoc_9186cfb9dbff54c5e12f,pallets/flask,2973,"[Tutorial] Clarify where to run ""flask run"" command",2040,302,6,Routine,12.6964,Low,8.0,False,0.625177535660288,False,,1
prdoc_236da0c34db048efffe4,pallets/flask,4469,Format code snippet in the testing docs properly,2073,308,6,Routine,12.6345,Low,8.0,False,0.8114650310302505,True,0.2442516517551254,1
prdoc_944c5ed88f289a0bc863,pallets/flask,5287,examples/javascript: replace obsolete link,2007,288,6,Routine,12.63,Low,8.0,False,0.7964910290851236,True,0.2239893416243906,1
prdoc_651defb3a544b9d98b94,pallets/flask,3855,Bump sphinx from 3.2.1 to 3.4.1,10702,999,10,Routine,12.5191,Low,10.0,False,0.7092798882980899,True,0.0136435125766754,1
prdoc_ff11eea8cddb4a1fb936,pallets/flask,5452,Bump the python-requirements group in /requirements with 8 updates,57224,4076,30,Routine,12.514,Low,10.0,False,0.6992998113368804,False,,1
prdoc_d7b091d82a03ea83af2e,pallets/flask,5401,Bump the python-requirements group in /requirements with 6 updates,32413,2453,20,Routine,12.476,Low,10.0,False,0.7011997412289124,True,8.097328770591751e-09,1
prdoc_6b241e2bcf525807a2ff,pallets/flask,2746,allow empty prefix and no lead slash in bp route,2128,315,6,Routine,12.4673,Low,8.0,False,0.822725396971964,True,0.2481189663611674,1
prdoc_7100cd39edfcb56c4bbc,pallets/flask,5474,Bump the python-requirements group in /requirements with 5 updates,25847,2018,17,Routine,12.4273,Low,10.0,False,0.703636578718271,False,,1
prdoc_dc883e2bd2db603b0502,pallets/flask,2637,rewrite quickstart Unique URLs section,1927,278,6,Routine,12.4221,Low,8.0,False,0.7864915218914679,True,0.1967943801327842,1
prdoc_0504fb78443f182ce866,pallets/flask,5538,Bump the python-requirements group in /requirements with 6 updates,33357,2431,19,Routine,12.4196,Low,10.0,False,0.7040214492227829,False,,1
prdoc_bc43cfaded2ed3cda816,pallets/flask,3891,Bump greenlet from 0.4.17 to 1.0.0,10560,1171,11,Routine,12.3509,Low,10.0,False,0.7088066199874299,True,0.0018002552472174,1
prdoc_40788f4805ca99206c68,pallets/flask,4882,Fix backtick not rendering.,2387,366,6,Routine,12.3407,Low,0.0,False,0.582768881171536,True,0.2664035216389657,0
prdoc_54f55450110f7f37e124,pallets/flask,3408,Make the documentation build reproducibly,2397,339,6,Routine,12.3158,Low,0.0,False,0.4900434479575154,True,0.1411109334529381,0
prdoc_f9310419769fdcfd1234,pallets/flask,5336,type hint fix for flask.send_file,2635,379,6,Routine,12.2613,Low,0.0,False,0.4700613101953126,True,0.1108356667357893,0
prdoc_39482013b9a10445af5b,pallets/flask,5425,Bump the python-requirements group in /requirements with 6 updates,38872,2640,21,Routine,12.2462,Low,10.0,False,0.7126924793119861,False,,1
prdoc_388f6977f4a7aff25541,pallets/flask,3790,Bump pytest from 6.0.2 to 6.1.1,11456,1171,11,Routine,12.0538,Low,10.0,False,0.7248658459044384,True,0.0034091770639583,1
prdoc_ee610e4772cb3fd62670,pallets/flask,3267,Use a working example to generate secret_key,2336,343,6,Routine,12.0087,Low,0.0,False,0.3995672271810428,False,,0
prdoc_42a0545b4b4aedfb83bb,pallets/flask,3492,CLI checks for cryptography library,2011,293,6,Routine,12.0058,Low,8.0,False,0.8391536839257542,True,0.2392556762820183,1
prdoc_f722ff94e3f429d66591,pallets/flask,3548,Missing slash in app route,2520,383,6,Routine,11.9885,Low,0.0,False,0.4005731795321374,False,,0
prdoc_66ad9698ddf91ffafcd9,pallets/flask,2930,Tutorial: Stop swallowing all OSErrors when creating the instance folder,2457,356,6,Routine,11.9798,Low,0.0,False,0.4010101071406871,False,,0
prdoc_4375ea7c8ad7810ab896,pallets/flask,3773,Bump greenlet from 0.4.16 to 0.4.17,7402,813,9,Routine,11.9575,Low,10.0,False,0.7852315043428453,True,0.0774753962830191,1
prdoc_aa1bdc07c306aaa47609,pallets/flask,4254,Bump tox from 3.24.1 to 3.24.3,7584,743,8,Routine,11.95,Low,10.0,False,0.8522881107029493,True,0.1663817720164979,1
prdoc_627d39b8a7baa31b310b,pallets/flask,5701,add endpoint name in favicon example,1919,280,6,Routine,11.8962,Low,8.0,False,0.7910186909319855,True,0.1677708057800478,1
prdoc_9604f425e126f85cba0d,pallets/flask,3544,Grammar and clarity fix,2396,360,6,Routine,11.861,Low,0.0,False,0.5562779555814101,True,0.1991050389766086,0
prdoc_f63828b69473b968bf21,pallets/flask,3381,fix typo in request context docs,2374,356,6,Routine,11.8211,Low,0.0,False,0.7251196478098325,True,0.421563736418883,0
prdoc_4a9348f6bec352708a6c,pallets/flask,4955,Add more detail to connection approach in sqlite3.rst,2463,355,6,Routine,11.7666,Low,0.0,False,0.4116712988351683,False,,0
prdoc_18fe73d9d2e8c5229c98,pallets/flask,3425,Update `versionadded` for `Config.from_file`,2104,294,6,Routine,11.7589,Low,8.0,False,0.8272667592263795,True,0.206948361555017,1
prdoc_e9073dfc4ef56ad0020e,pallets/flask,4675,Document serialization of Decimal in JSONEncoder,2067,299,6,Routine,11.7518,Low,8.0,False,0.7127879155416831,True,0.0538342279759922,1
prdoc_8f6bbe3cf6676fc6ddf9,pallets/flask,5514,Bump the python-requirements group in /requirements with 5 updates,18591,1547,14,Routine,11.7499,Low,10.0,False,0.7375191077864806,True,1.7472228025960515e-05,1
prdoc_f5f9a17529b4b1b25f8b,pallets/flask,3282,use app.name as app.logger name,2737,409,6,Routine,11.7291,Low,10.0,False,0.8337151958570403,True,0.1268935825709588,1
prdoc_2c8049bbada27e7f0ccc,pallets/flask,3677,Bump sphinx from 3.1.1 to 3.1.2,9588,979,10,Routine,11.69,Low,10.0,False,0.7462125005976585,True,0.0076150929073345,1
prdoc_0d1a68a93d9380c77192,pallets/flask,4913,Fix incorrect variable name in the views docs,1990,293,6,Routine,11.6514,Low,8.0,False,0.8166390082324508,True,0.1856122002798459,1
prdoc_eea7ad0920b797994217,pallets/flask,4250,Deleted types in `__exit__` methods,2294,344,6,Routine,11.5883,Low,0.0,False,0.4205835875212139,False,,0
prdoc_4cd3346b11ac2c353914,pallets/flask,5532,"Provide more clear flask -e, --env-file flag desription",2696,368,6,Routine,11.5619,Low,0.0,False,0.4219073940781866,False,,0
prdoc_a51983c1ef3a7263bfdf,pallets/flask,3299,pass sys.argv to flask cli,1950,285,6,Routine,11.5037,Low,8.0,False,0.815612425997449,True,0.1743942078624501,1
prdoc_6e18e5e1f36b777bbb4b,pallets/flask,5374,Bump the python-requirements group in /requirements with 3 updates,21581,1650,14,Routine,11.4674,Low,10.0,False,0.7516326962261196,True,3.455721529599969e-06,1
prdoc_4f193bd1afb811383f52,pallets/flask,5903,Abort if the instance folder cannot be created,2172,322,6,Routine,11.447,Low,8.0,False,0.7501930989924027,True,0.083389542658495,1
prdoc_5f7c4dd11aada5f28f0e,pallets/flask,5899,deprecate `should_ignore_error`,1911,272,6,Routine,11.4384,Low,8.0,False,0.7210183361333279,True,0.0439193676341777,1
prdoc_01054d1b98a55842ab47,pallets/flask,3932,Set default encoding to UTF-8 for load_dotenv,2440,372,6,Routine,11.3585,Low,0.0,False,0.6549191719422589,True,0.2971283671242185,0
prdoc_b0def0563855ca38b58a,pallets/flask,3819,Bump tox from 3.20.0 to 3.20.1,7502,836,9,Routine,11.3285,Low,10.0,False,0.8737530151848926,True,0.153569710289483,1
prdoc_f6ac3ed16bfeb9f42543,pallets/flask,5546,Fixes Pyright type errors for `src/flask/blueprint.py`,2072,297,6,Routine,11.3118,Low,8.0,False,0.6944102964949782,False,,1
prdoc_f34ea3a6bdce72662344,pallets/flask,2577,Use string concat in jsonify,2224,331,6,Routine,11.142,Low,0.0,False,0.6063836044566375,True,0.2179780611179871,0
prdoc_547ca6e3b2363104a756,pallets/flask,5672,Fixes typo in `globals`,1967,290,6,Routine,11.0354,Low,8.0,False,0.7082316483944465,False,,1
prdoc_9dfbcac74e3937c47199,pallets/flask,3244,Clarify documentation about how url_for uses configuration values (#2759),2056,296,6,Routine,11.0242,Low,8.0,False,0.8009141097269332,True,0.1228291364044565,1
prdoc_bbdb2e8d03ac6d3e84be,pallets/flask,3636,Bump pytest from 5.4.2 to 5.4.3,9131,906,10,Routine,11.0184,Low,10.0,False,0.7909370182938671,True,0.0224748162019843,1
prdoc_364ebc8cad76717e0ae1,pallets/flask,5338,Changed concatenation of strings to f-strings,2574,396,6,Routine,10.9743,Low,0.0,False,0.4512857767510704,False,,0
prdoc_930ae4d47260e0fb007d,pallets/flask,5923,Fix ENOTDIR handling in Config.from_file() with silent=True,2605,378,6,Routine,10.9667,Low,0.0,False,0.4516631249921625,False,,0
prdoc_c87ae31d38661cd35dfa,pallets/flask,4181,Bump pip-tools from 6.1.0 to 6.2.0,12548,921,10,Routine,10.9658,Low,10.0,False,0.7876394715893512,True,0.0145725056100883,1
prdoc_aef365d21070adb0ab7b,pallets/flask,4276,Bump pip-tools from 6.2.0 to 6.3.0,9169,771,9,Routine,10.9345,Low,10.0,False,0.7782728654134426,False,,1
prdoc_b325c3a9253f6b15bb81,pallets/flask,4221,docs in quickstart.rst in use wrong variable name.,2098,307,6,Routine,10.8806,Low,8.0,False,0.8831562991933976,True,0.2229142065105696,1
prdoc_aa5bbdde5c8ec3593479,pallets/flask,4821,Fix docstring of test_request_context,1929,277,6,Routine,10.8321,Low,8.0,False,0.8157876819399833,True,0.1298563239808541,1
prdoc_512b6fe2c4347f740958,pallets/flask,4926,python 2 style inheritance clean up from docs,1941,284,6,Routine,10.7923,Low,8.0,False,0.8814574199745397,True,0.2147662332952027,1
prdoc_0733ce1c73a59a43234e,pallets/flask,4209,Bump sphinx from 4.0.2 to 4.1.2,9414,854,9,Routine,10.756,Low,10.0,False,0.8203580156744624,True,0.0442121517035036,1
prdoc_23f55fd2d320355f2ada,pallets/flask,4972,fix test client arg for query string example,1935,284,6,Routine,10.7391,Low,8.0,False,0.8856046503610795,True,0.2167470257557431,1
prdoc_ff918916c675ff9dfca0,pallets/flask,5037,Fix typo in appfactories.rst code block,1950,283,6,Routine,10.7013,Low,8.0,False,0.833267762778479,True,0.1444438573069258,1
prdoc_e7110678c13381da5fb0,pallets/flask,3100,Little improve on installation doc,2276,345,6,Routine,10.6937,Low,0.0,False,0.465315486637795,False,,0
prdoc_8d3d6a9baa9b2621c087,pallets/flask,3624,Bump sphinx from 3.0.3 to 3.0.4,8571,909,10,Routine,10.6185,Low,10.0,False,0.8135877833799068,True,0.0260184959156621,1
prdoc_85f895c6ceb4667c5ed9,pallets/flask,4011,Install sphinx 4.1-dev from git,1961,284,6,Routine,10.6096,Low,8.0,False,0.7474358328145694,True,0.0238873221787408,1
prdoc_0a2d8a9c45a5ce3d68bd,pallets/flask,4511,release version 2.1.1,1892,274,6,Routine,10.5827,Low,8.0,False,0.7971137043413749,True,0.0883295825020575,1
prdoc_e6328109df5310398d16,pallets/flask,3756,Bump pytest from 6.0.1 to 6.0.2,8946,898,9,Routine,10.4489,Low,10.0,False,0.8136141767854621,True,0.014748073088862,1
prdoc_226198e1081ee0991b0b,pallets/flask,3648,Bump pip-tools from 5.2.0 to 5.2.1,6746,809,9,Routine,10.3677,Low,10.0,False,0.9111257573612064,True,0.1393503077723277,1
prdoc_9635425e563fe8c7765b,pallets/flask,5108,werkzeug 2.3.3 compatibility,1904,274,6,Routine,10.0059,Low,8.0,False,0.7843686516954115,True,0.0328875427275229,1
prdoc_b6ef714f0fc95c2103f4,pallets/flask,3859,Bump packaging from 20.4 to 20.8,8991,1010,10,Routine,9.9315,Low,10.0,False,0.8389994946961812,True,0.0140996115093518,1
prdoc_9f2eaf8dc21c67f9e68d,pallets/flask,3479,A better expression for the intended meaning,2345,349,6,Routine,9.8507,Low,0.0,False,0.825882298746073,True,0.4245587445133477,0
prdoc_68cc6f949b939fa959c9,pallets/flask,3742,Bump pre-commit from 2.6.0 to 2.7.1,12773,1136,11,Routine,9.8337,Low,10.0,False,0.8349848901959591,True,0.0022236613879052,1
prdoc_6fa215c689c002fb170f,pallets/flask,3771,aesthetic: add a space after a comma,1953,290,6,Routine,9.7952,Low,8.0,False,0.8457309975661712,True,0.1006579732221526,1
prdoc_14598290304a63b113dd,pallets/flask,3671,Bump pre-commit from 2.5.1 to 2.6.0,9813,965,10,Routine,9.7806,Low,10.0,False,0.860919950479487,True,0.0332679714013594,1
prdoc_6827c96273e8ad588395,pallets/flask,4271,DOC: Fix broken link to Flask-WTF,2023,299,6,Routine,9.7109,Low,8.0,False,0.8650611157460454,True,0.1208071250211024,1
prdoc_03d02d35470183151ebd,pallets/flask,3686,Bump tox from 3.16.1 to 3.17.0,7205,848,9,Routine,9.6617,Low,10.0,False,0.9202184863106956,True,0.1044078793236964,1
prdoc_d3d549f31f462070f446,pallets/flask,3112,fix an error in quickstart doc,2465,375,6,Routine,9.5124,Low,0.0,False,0.524380542817665,False,,0
prdoc_5aa6119d8fd101a3a4a2,pallets/flask,2872,Fix grammatical error,1902,276,6,Routine,9.4654,Low,8.0,False,0.8442238849217868,True,0.0766585583648704,1
prdoc_f6262fd41c9d92735627,pallets/flask,3395,Update reqcontext.rst,1901,274,6,Routine,9.4522,Low,8.0,False,0.8328208278119267,True,0.0605711822866786,1
prdoc_c838480e36561ee80385,pallets/flask,4491,typo: Update errorhandling.rst,1925,279,6,Routine,9.3419,Low,8.0,False,0.8869754413951988,True,0.1254243328564511,1
prdoc_20b07c04a48524234299,pallets/flask,3644,Bump tox from 3.15.1 to 3.15.2,6953,831,9,Routine,9.2516,Low,10.0,False,0.9186529670087148,True,0.0749780291270345,1
prdoc_9b828f9593ee70aa2f8d,pallets/flask,3887,Bump packaging from 20.8 to 20.9,7647,849,9,Routine,9.178,Low,10.0,False,0.8788542369721033,True,0.0170056163345973,1
prdoc_ea65135b48fc3905f5e0,pallets/flask,3716,Bump pip-tools from 5.3.0 to 5.3.1,7100,828,9,Routine,9.1536,Low,10.0,False,0.9208178737569428,True,0.0713301778653466,1
prdoc_5261367512b31ef25605,pallets/flask,3067,clarify where to call flask run from in tutorial,1943,286,6,Routine,9.104,Low,8.0,False,0.9020719659717266,True,0.1296931824397368,1
prdoc_274e526fb32652d5b140,pallets/flask,3880,Docs update: clarify json error handling,2306,348,6,Routine,8.9514,Low,0.0,False,0.8210207834753914,True,0.3581221867445552,0
prdoc_181410b24fca8a2d7fb3,pallets/flask,4758,Fix typo in docs/patterns/javascript.rst,1923,277,6,Routine,8.4545,Low,8.0,False,0.8740191497977009,True,0.0489941841385653,1
